,StateName,Abbrev,Date,AvgPrice,Type,MORTGAGE30US,MonthlyPayment,AvgRent
2521,South Carolina,SC,2019-02-28,356513.95455629705,Multifamily,4.35,1033.89,1071.196528159412
2522,Alabama,AL,2019-02-28,356854.09270533733,Multifamily,4.35,1034.88,951.5485855779302
2523,Louisiana,LA,2019-02-28,354415.7508924058,Multifamily,4.35,1027.81,1099.811205452358
2524,Kentucky,KY,2019-02-28,325304.43182823,Multifamily,4.35,943.38,868.6456241370197
2525,Oregon,OR,2019-02-28,538964.2064768958,Multifamily,4.35,1563.0,1117.9496499291063
2526,Oklahoma,OK,2019-02-28,326490.3473793988,Multifamily,4.35,946.82,809.3828727734717
2527,Connecticut,CT,2019-02-28,589031.6291180112,Multifamily,4.35,1708.19,1357.547832011474
2528,Utah,UT,2019-02-28,437535.38982246624,Multifamily,4.35,1268.85,1266.8712446217805
2529,Iowa,IA,2019-02-28,303946.66533614945,Multifamily,4.35,881.45,895.1772945076449
2530,Nevada,NV,2019-02-28,449919.113892392,Multifamily,4.35,1304.77,938.4524997845886
2531,Arkansas,AR,2019-02-28,343366.1557250971,Multifamily,4.35,995.76,1003.8684371806149
2532,Mississippi,MS,2019-02-28,306460.1704526473,Multifamily,4.35,888.73,898.0780408195742
2533,Kansas,KS,2019-02-28,307256.95033341734,Multifamily,4.35,891.05,831.3108873256682
2534,New Mexico,NM,2019-02-28,348527.10648526065,Multifamily,4.35,1010.73,928.1299843754205
2535,Nebraska,NE,2019-02-28,309361.20507572725,Multifamily,4.35,897.15,1036.3328103831832
2536,Idaho,ID,2019-02-28,349516.62085489766,Multifamily,4.35,1013.6,883.9636241341865
2537,West Virginia,ID,2019-02-28,241495.3081478341,Multifamily,4.35,700.34,883.9636241341865
2538,Hawaii,HI,2019-02-28,975702.774519372,Multifamily,4.35,2829.54,1166.1854294200423
2539,New Hampshire,NH,2019-02-28,427615.09975994454,Multifamily,4.35,1240.08,1381.7153840071028
2540,Maine,ME,2019-02-28,361963.24081745994,Multifamily,4.35,1049.69,1009.9592428522434
2541,Rhode Island,RI,2019-02-28,483726.4667368598,Multifamily,4.35,1402.81,1342.3660152761993
2542,Montana,MT,2019-02-28,383222.9870443668,Multifamily,4.35,1111.35,1137.0488500098759
2543,Delaware,DE,2019-02-28,462186.09940475336,Multifamily,4.35,1340.34,1191.839617885831
2544,South Dakota,SD,2019-02-28,326848.8916741165,Multifamily,4.35,947.86,888.4548558558095
2545,North Dakota,ND,2019-02-28,336206.1490675894,Multifamily,4.35,975.0,1064.2307523788281
2546,Alaska,AK,2019-02-28,459691.96655706014,Multifamily,4.35,1333.11,1313.1986988027147
2548,Vermont,VT,2019-02-28,370625.6987763417,Multifamily,4.35,1074.81,1187.4810529225194
2549,Wyoming,WY,2019-02-28,356361.6177356527,Multifamily,4.35,1033.45,976.1626709865013
2550,California,CA,2019-03-31,861552.1003253175,Multifamily,4.06,2331.93,1543.3181079488854
2551,Texas,TX,2019-03-31,409932.63168672286,Multifamily,4.06,1109.55,1088.5325116909148
2552,Florida,FL,2019-03-31,470633.6917349104,Multifamily,4.06,1273.85,1274.9785584539766
2553,New York,NY,2019-03-31,527156.7869444841,Multifamily,4.06,1426.84,1118.7090139702968
2554,Pennsylvania,PA,2019-03-31,338288.521788114,Multifamily,4.06,915.63,1020.2723625111098
2555,Illinois,IL,2019-03-31,385207.671540143,Multifamily,4.06,1042.63,841.3264898641239
2556,Ohio,OH,2019-03-31,298048.3218165855,Multifamily,4.06,806.72,879.8178796563443
2557,Georgia,GA,2019-03-31,378637.2085648611,Multifamily,4.06,1024.84,1005.6615729561445
2558,North Carolina,NC,2019-03-31,430382.2369825467,Multifamily,4.06,1164.9,1183.3917574061975
2559,Michigan,MI,2019-03-31,317752.86866719107,Multifamily,4.06,860.05,947.5014863310615
2560,New Jersey,NJ,2019-03-31,682995.9006284494,Multifamily,4.06,1848.64,1252.9985141232034
2561,Virginia,VA,2019-03-31,572995.1433050678,Multifamily,4.06,1550.91,1085.2208321349206
2562,Washington,WA,2019-03-31,593938.6298149499,Multifamily,4.06,1607.59,1114.721814306742
2563,Arizona,AZ,2019-03-31,430168.9436188923,Multifamily,4.06,1164.32,1150.4837652078454
2564,Massachusetts,MA,2019-03-31,762431.8343759876,Multifamily,4.06,2063.65,1637.9882678539484
2565,Tennessee,TN,2019-03-31,410291.7529430568,Multifamily,4.06,1110.52,1006.8918320148437
2566,Indiana,IN,2019-03-31,316267.15670861665,Multifamily,4.06,856.03,841.1323829373086
2567,Maryland,MD,2019-03-31,527621.8476984218,Multifamily,4.06,1428.1,1205.818168009052
2568,Missouri,MO,2019-03-31,335106.4966164594,Multifamily,4.06,907.02,933.1291517640342
2569,Wisconsin,WI,2019-03-31,294276.9366194298,Multifamily,4.06,796.51,1001.8482038237614
2570,Colorado,CO,2019-03-31,554560.3222839985,Multifamily,4.06,1501.01,1491.6362463897533
2571,Minnesota,MN,2019-03-31,399120.1902073594,Multifamily,4.06,1080.29,980.0649781761919
2572,South Carolina,SC,2019-03-31,357034.94166603015,Multifamily,4.06,966.37,1081.0797085789093
2573,Alabama,AL,2019-03-31,357280.2451189325,Multifamily,4.06,967.04,953.6450689689723
2574,Louisiana,LA,2019-03-31,354856.91192489193,Multifamily,4.06,960.48,1101.7595863633228
2575,Kentucky,KY,2019-03-31,325792.2410582393,Multifamily,4.06,881.81,870.2515730435165
2576,Oregon,OR,2019-03-31,540652.075210777,Multifamily,4.06,1463.36,1124.4217541803564
2577,Oklahoma,OK,2019-03-31,326207.15073594934,Multifamily,4.06,882.93,810.9570143800906
2578,Connecticut,CT,2019-03-31,588231.9536533465,Multifamily,4.06,1592.15,1361.8109961172454
2579,Utah,UT,2019-03-31,440475.6270644588,Multifamily,4.06,1192.22,1282.472482148639
2580,Iowa,IA,2019-03-31,305552.27468974685,Multifamily,4.06,827.03,893.679782171961
2581,Nevada,NV,2019-03-31,451797.2254516415,Multifamily,4.06,1222.86,943.0579199436895
2582,Arkansas,AR,2019-03-31,343585.99824867264,Multifamily,4.06,929.97,1014.1013259628398
2583,Mississippi,MS,2019-03-31,305887.46695824544,Multifamily,4.06,827.94,903.5481278403826
2584,Kansas,KS,2019-03-31,308372.3401815176,Multifamily,4.06,834.66,830.0140151432727
2585,New Mexico,NM,2019-03-31,349925.7638517807,Multifamily,4.06,947.13,933.994509362416
2586,Nebraska,NE,2019-03-31,310278.847071052,Multifamily,4.06,839.82,1045.164893788135
2587,Idaho,ID,2019-03-31,351625.42274391116,Multifamily,4.06,951.73,887.0997070720874
2588,West Virginia,ID,2019-03-31,240972.16599659363,Multifamily,4.06,652.23,887.0997070720874
2589,Hawaii,HI,2019-03-31,977173.8132904049,Multifamily,4.06,2644.88,1172.5599352402314
2590,New Hampshire,NH,2019-03-31,428261.3925984467,Multifamily,4.06,1159.16,1401.2605971494277
2591,Maine,ME,2019-03-31,362657.52962122555,Multifamily,4.06,981.59,1024.7807781813613
2592,Rhode Island,RI,2019-03-31,484834.0651539632,Multifamily,4.06,1312.28,1354.429519649811
2593,Montana,MT,2019-03-31,384758.8048230514,Multifamily,4.06,1041.41,1129.8723242688523
2594,Delaware,DE,2019-03-31,463300.22397566354,Multifamily,4.06,1254.0,1205.4547859241716
2595,South Dakota,SD,2019-03-31,328429.15588314016,Multifamily,4.06,888.95,891.089601052907
2596,North Dakota,ND,2019-03-31,337007.04831657,Multifamily,4.06,912.17,1073.7708935464675
2597,Alaska,AK,2019-03-31,466265.2708877094,Multifamily,4.06,1262.02,1315.4623501556134
2599,Vermont,VT,2019-03-31,369362.4815466514,Multifamily,4.06,999.74,1195.8344680062796
2600,Wyoming,WY,2019-03-31,356823.92039883457,Multifamily,4.06,965.8,980.093411505199
2601,California,CA,2019-04-30,858861.2165418733,Multifamily,4.2,2404.81,1551.8400303722879
2602,Texas,TX,2019-04-30,410629.8927996713,Multifamily,4.2,1149.76,1092.0730055282756
2603,Florida,FL,2019-04-30,470847.3103449488,Multifamily,4.2,1318.37,1281.2481124421456
2604,New York,NY,2019-04-30,527167.837058543,Multifamily,4.2,1476.07,1125.5553630447023
2605,Pennsylvania,PA,2019-04-30,339291.4679848678,Multifamily,4.2,950.02,1026.8414869021387
2606,Illinois,IL,2019-04-30,385718.98164325993,Multifamily,4.2,1080.01,846.6073146677281
2607,Ohio,OH,2019-04-30,298778.68576509884,Multifamily,4.2,836.58,883.3026625745457
2608,Georgia,GA,2019-04-30,379567.8798963176,Multifamily,4.2,1062.79,1013.6936801211832
2609,North Carolina,NC,2019-04-30,431335.6256252253,Multifamily,4.2,1207.74,1195.0736990646265
2610,Michigan,MI,2019-04-30,319176.2643884222,Multifamily,4.2,893.69,954.2626131997964
2611,New Jersey,NJ,2019-04-30,683319.9305061422,Multifamily,4.2,1913.3,1256.2523545103888
2612,Virginia,VA,2019-04-30,574880.8149344231,Multifamily,4.2,1609.67,1098.4070763614973
2613,Washington,WA,2019-04-30,595962.8990806848,Multifamily,4.2,1668.7,1120.606662208568
2614,Arizona,AZ,2019-04-30,431112.77666801814,Multifamily,4.2,1207.12,1161.4244821068492
2615,Massachusetts,MA,2019-04-30,764691.8671555705,Multifamily,4.2,2141.14,1649.1575012950502
2616,Tennessee,TN,2019-04-30,411077.5192621875,Multifamily,4.2,1151.02,1011.4457273497351
2617,Indiana,IN,2019-04-30,316696.65218937985,Multifamily,4.2,886.75,843.2377358196375
2618,Maryland,MD,2019-04-30,528655.4174938138,Multifamily,4.2,1480.24,1214.1982753860664
2619,Missouri,MO,2019-04-30,335940.73327814526,Multifamily,4.2,940.63,937.8558401858652
2620,Wisconsin,WI,2019-04-30,295152.3536906496,Multifamily,4.2,826.43,1005.6697111243687
2621,Colorado,CO,2019-04-30,556764.8772469428,Multifamily,4.2,1558.94,1510.022110236913
2622,Minnesota,MN,2019-04-30,400608.5268343747,Multifamily,4.2,1121.7,987.4592797783258
2623,South Carolina,SC,2019-04-30,357618.4817356036,Multifamily,4.2,1001.33,1084.447852672575
2624,Alabama,AL,2019-04-30,357844.13823387754,Multifamily,4.2,1001.96,957.3319520694191
2625,Louisiana,LA,2019-04-30,355492.29838513845,Multifamily,4.2,995.38,1106.623370035403
2626,Kentucky,KY,2019-04-30,326367.5839916543,Multifamily,4.2,913.83,874.4044605776741
2627,Oregon,OR,2019-04-30,541917.1463578163,Multifamily,4.2,1517.37,1131.938730136568
2628,Oklahoma,OK,2019-04-30,326158.5670639547,Multifamily,4.2,913.24,813.1032305028998
2629,Connecticut,CT,2019-04-30,588205.1462596097,Multifamily,4.2,1646.97,1371.0997492259585
2630,Utah,UT,2019-04-30,442758.931569281,Multifamily,4.2,1239.73,1288.5399778333901
2631,Iowa,IA,2019-04-30,307044.6761117342,Multifamily,4.2,859.73,896.5093867281407
2632,Nevada,NV,2019-04-30,453269.18950839544,Multifamily,4.2,1269.15,947.1838244542722
2633,Arkansas,AR,2019-04-30,344151.2650137744,Multifamily,4.2,963.62,1014.648648208371
2634,Mississippi,MS,2019-04-30,305913.17728046625,Multifamily,4.2,856.56,905.5280032125672
2635,Kansas,KS,2019-04-30,309485.28749023966,Multifamily,4.2,866.56,831.6704033388977
2636,New Mexico,NM,2019-04-30,351824.1564864851,Multifamily,4.2,985.11,937.1884108739252
2637,Nebraska,NE,2019-04-30,311127.6836956441,Multifamily,4.2,871.16,1048.0522768519509
2638,Idaho,ID,2019-04-30,353827.8326374053,Multifamily,4.2,990.72,891.302892379326
2639,West Virginia,ID,2019-04-30,240468.9109405086,Multifamily,4.2,673.31,891.302892379326
2640,Hawaii,HI,2019-04-30,979637.2695570712,Multifamily,4.2,2742.98,1178.6698420252703
2641,New Hampshire,NH,2019-04-30,429456.8936776423,Multifamily,4.2,1202.48,1413.4080132694426
2642,Maine,ME,2019-04-30,363838.3847840049,Multifamily,4.2,1018.75,1036.3163724658425
2643,Rhode Island,RI,2019-04-30,486451.2979821788,Multifamily,4.2,1362.06,1364.738320162903
2644,Montana,MT,2019-04-30,386561.8012991267,Multifamily,4.2,1082.37,1138.4370308163404
2645,Delaware,DE,2019-04-30,464796.08296301,Multifamily,4.2,1301.43,1207.862751167851
2646,South Dakota,SD,2019-04-30,330107.55452699604,Multifamily,4.2,924.3,893.6777262767755
2647,North Dakota,ND,2019-04-30,338086.3044803972,Multifamily,4.2,946.64,1075.8865852950973
2648,Alaska,AK,2019-04-30,470866.3968643499,Multifamily,4.2,1318.43,1332.1869438002313
2650,Vermont,VT,2019-04-30,369041.0316524969,Multifamily,4.2,1033.31,1193.917164985546
2651,Wyoming,WY,2019-04-30,357992.83918698574,Multifamily,4.2,1002.38,981.6245836956477
2652,California,CA,2019-05-31,857749.8197603086,Multifamily,3.99,2281.61,1561.7826207915198
2653,Texas,TX,2019-05-31,410817.9327546256,Multifamily,3.99,1092.78,1098.539717703332
2654,Florida,FL,2019-05-31,470583.10472856066,Multifamily,3.99,1251.75,1284.4075091528225
2655,New York,NY,2019-05-31,527358.4855657379,Multifamily,3.99,1402.77,1131.5271888169402
2656,Pennsylvania,PA,2019-05-31,339974.65722940327,Multifamily,3.99,904.33,1030.3606117031
2657,Illinois,IL,2019-05-31,385716.4340947882,Multifamily,3.99,1026.01,852.2242924780708
2658,Ohio,OH,2019-05-31,299156.2988947924,Multifamily,3.99,795.76,889.4916900938791
2659,Georgia,GA,2019-05-31,380067.2833419857,Multifamily,3.99,1010.98,1021.1871673826078
2660,North Carolina,NC,2019-05-31,431930.76739694696,Multifamily,3.99,1148.94,1200.9372694893793
2661,Michigan,MI,2019-05-31,320345.1779207404,Multifamily,3.99,852.12,959.9277830155228
2662,New Jersey,NJ,2019-05-31,683356.7645799802,Multifamily,3.99,1817.73,1266.5805826398425
2663,Virginia,VA,2019-05-31,576062.4569228343,Multifamily,3.99,1532.33,1103.8798648663183
2664,Washington,WA,2019-05-31,597639.2008127575,Multifamily,3.99,1589.72,1126.784286565355
2665,Arizona,AZ,2019-05-31,431823.92896268255,Multifamily,3.99,1148.65,1172.3297764429399
2666,Massachusetts,MA,2019-05-31,766289.803009163,Multifamily,3.99,2038.33,1651.9004815663495
2667,Tennessee,TN,2019-05-31,411675.44374539313,Multifamily,3.99,1095.06,1016.3639123750984
2668,Indiana,IN,2019-05-31,316924.45987606276,Multifamily,3.99,843.02,849.4299291144406
2669,Maryland,MD,2019-05-31,529429.3188452781,Multifamily,3.99,1408.28,1222.0766317059365
2670,Missouri,MO,2019-05-31,336382.49390604143,Multifamily,3.99,894.78,942.8819669606484
2671,Wisconsin,WI,2019-05-31,295738.9830954038,Multifamily,3.99,786.67,1010.1169752343487
2672,Colorado,CO,2019-05-31,558134.0694580429,Multifamily,3.99,1484.64,1515.7623197738505
2673,Minnesota,MN,2019-05-31,401506.7197516218,Multifamily,3.99,1068.01,992.9823820774216
2674,South Carolina,SC,2019-05-31,358059.33787019114,Multifamily,3.99,952.44,1091.9643721198836
2675,Alabama,AL,2019-05-31,358284.13146158814,Multifamily,3.99,953.04,963.0391710283873
2676,Louisiana,LA,2019-05-31,355739.48317392817,Multifamily,3.99,946.27,1109.5582477515086
2677,Kentucky,KY,2019-05-31,326563.3079791014,Multifamily,3.99,868.66,875.9566680171026
2678,Oregon,OR,2019-05-31,542470.1231605898,Multifamily,3.99,1442.97,1141.5170051297557
2679,Oklahoma,OK,2019-05-31,326006.72675379325,Multifamily,3.99,867.18,817.2183826704786
2680,Connecticut,CT,2019-05-31,587692.5668999852,Multifamily,3.99,1563.26,1377.63422182326
2681,Utah,UT,2019-05-31,444080.7356169533,Multifamily,3.99,1181.25,1303.4924062501784
2682,Iowa,IA,2019-05-31,308170.4841956922,Multifamily,3.99,819.73,900.8594874540196
2683,Nevada,NV,2019-05-31,453571.9911471224,Multifamily,3.99,1206.5,952.144856890109
2684,Arkansas,AR,2019-05-31,344517.6954848111,Multifamily,3.99,916.42,1021.8581230962094
2685,Mississippi,MS,2019-05-31,306266.41504871816,Multifamily,3.99,814.67,905.5270266187512
2686,Kansas,KS,2019-05-31,310177.70460539934,Multifamily,3.99,825.07,834.7931029570399
2687,New Mexico,NM,2019-05-31,353894.132700949,Multifamily,3.99,941.36,941.9688642710454
2688,Nebraska,NE,2019-05-31,311659.2139064597,Multifamily,3.99,829.01,1056.1889622479055
2689,Idaho,ID,2019-05-31,355979.81912770006,Multifamily,3.99,946.91,898.0296082166867
2690,West Virginia,ID,2019-05-31,239814.4515261749,Multifamily,3.99,637.91,898.0296082166867
2691,Hawaii,HI,2019-05-31,981436.82667766,Multifamily,3.99,2610.62,1186.3818444031936
2692,New Hampshire,NH,2019-05-31,430995.15990604507,Multifamily,3.99,1146.45,1427.890623365548
2693,Maine,ME,2019-05-31,364628.9929088323,Multifamily,3.99,969.91,1046.5353895405406
2694,Rhode Island,RI,2019-05-31,487674.0403220503,Multifamily,3.99,1297.21,1376.3627779442145
2695,Montana,MT,2019-05-31,388019.9954931601,Multifamily,3.99,1032.13,1138.6156544931064
2696,Delaware,DE,2019-05-31,465297.04246491473,Multifamily,3.99,1237.69,1212.120056053749
2697,South Dakota,SD,2019-05-31,331516.85472486843,Multifamily,3.99,881.83,899.0557194425255
2698,North Dakota,ND,2019-05-31,338759.17344995285,Multifamily,3.99,901.1,1085.8974595469638
2699,Alaska,AK,2019-05-31,473379.2165944257,Multifamily,3.99,1259.19,1342.7925771117118
2701,Vermont,VT,2019-05-31,368857.96273224015,Multifamily,3.99,981.16,1192.4285268685242
2702,Wyoming,WY,2019-05-31,359124.99430680275,Multifamily,3.99,955.27,984.8101206769979
2703,California,CA,2019-06-30,857066.2421343183,Multifamily,3.73,2131.24,1570.8297036655968
2704,Texas,TX,2019-06-30,410815.64988445584,Multifamily,3.73,1021.56,1103.3632097806835
2705,Florida,FL,2019-06-30,470470.2038520637,Multifamily,3.73,1169.9,1288.9203349609174
2706,New York,NY,2019-06-30,527889.8999874251,Multifamily,3.73,1312.69,1136.1326267212025
2707,Pennsylvania,PA,2019-06-30,340682.6412027997,Multifamily,3.73,847.16,1034.5183739578292
2708,Illinois,IL,2019-06-30,385365.53371296515,Multifamily,3.73,958.28,857.1808973858532
2709,Ohio,OH,2019-06-30,299583.26194503723,Multifamily,3.73,744.96,893.9060451108854
2710,Georgia,GA,2019-06-30,380160.8547502379,Multifamily,3.73,945.33,1026.8063759267302
2711,North Carolina,NC,2019-06-30,431982.7796971418,Multifamily,3.73,1074.2,1208.4301355808047
2712,Michigan,MI,2019-06-30,320979.1067932926,Multifamily,3.73,798.17,965.5389116940045
2713,New Jersey,NJ,2019-06-30,683256.5021297532,Multifamily,3.73,1699.03,1271.5221455934327
2714,Virginia,VA,2019-06-30,576467.8186487368,Multifamily,3.73,1433.48,1111.0180862647112
2715,Washington,WA,2019-06-30,598689.182549593,Multifamily,3.73,1488.74,1132.600306285215
2716,Arizona,AZ,2019-06-30,432417.7658704789,Multifamily,3.73,1075.28,1178.1684895075357
2717,Massachusetts,MA,2019-06-30,767237.2793263993,Multifamily,3.73,1907.86,1648.1364905050887
2718,Tennessee,TN,2019-06-30,412265.9299744491,Multifamily,3.73,1025.17,1020.7740091126265
2719,Indiana,IN,2019-06-30,317327.5825163468,Multifamily,3.73,789.09,853.8710962683025
2720,Maryland,MD,2019-06-30,529719.4482719676,Multifamily,3.73,1317.24,1228.9610646798506
2721,Missouri,MO,2019-06-30,336589.7955975659,Multifamily,3.73,836.99,947.4267065804299
2722,Wisconsin,WI,2019-06-30,296134.55434350105,Multifamily,3.73,736.39,1015.307414661517
2723,Colorado,CO,2019-06-30,559056.1804278289,Multifamily,3.73,1390.19,1529.6663184243366
2724,Minnesota,MN,2019-06-30,402107.417981079,Multifamily,3.73,999.91,999.8631444263885
2725,South Carolina,SC,2019-06-30,358226.2515032504,Multifamily,3.73,890.79,1097.110940613592
2726,Alabama,AL,2019-06-30,358610.740851097,Multifamily,3.73,891.75,970.0556675143575
2727,Louisiana,LA,2019-06-30,355518.5153698136,Multifamily,3.73,884.06,1115.0944690285453
2728,Kentucky,KY,2019-06-30,326554.5593583363,Multifamily,3.73,812.03,880.6477308592804
2729,Oregon,OR,2019-06-30,542721.4884179545,Multifamily,3.73,1349.57,1149.8147524773537
2730,Oklahoma,OK,2019-06-30,326114.5753033815,Multifamily,3.73,810.94,820.959335538903
2731,Connecticut,CT,2019-06-30,586851.7684781186,Multifamily,3.73,1459.3,1382.9522469815981
2732,Utah,UT,2019-06-30,444896.858165377,Multifamily,3.73,1106.31,1311.1048353718998
2733,Iowa,IA,2019-06-30,309162.36129896546,Multifamily,3.73,768.78,905.9152963869883
2734,Nevada,NV,2019-06-30,453844.147064591,Multifamily,3.73,1128.56,958.0581193602349
2735,Arkansas,AR,2019-06-30,344927.7585745514,Multifamily,3.73,857.72,1028.2584208614703
2736,Mississippi,MS,2019-06-30,306765.3692423869,Multifamily,3.73,762.82,907.3897357580944
2737,Kansas,KS,2019-06-30,310520.54214319173,Multifamily,3.73,772.16,839.5894550019098
2738,New Mexico,NM,2019-06-30,355561.1612139139,Multifamily,3.73,884.16,947.4111659801424
2739,Nebraska,NE,2019-06-30,312115.2566666465,Multifamily,3.73,776.13,1063.803100185976
2740,Idaho,ID,2019-06-30,358173.7531374704,Multifamily,3.73,890.66,904.1926080172404
2741,West Virginia,ID,2019-06-30,239235.9597857336,Multifamily,3.73,594.9,904.1926080172404
2742,Hawaii,HI,2019-06-30,982638.2983027782,Multifamily,3.73,2443.49,1184.1712789800104
2743,New Hampshire,NH,2019-06-30,432584.4671111968,Multifamily,3.73,1075.69,1440.2178990795883
2744,Maine,ME,2019-06-30,365032.6497977419,Multifamily,3.73,907.71,1053.180538912316
2745,Rhode Island,RI,2019-06-30,488284.3049320576,Multifamily,3.73,1214.2,1379.9272433803908
2746,Montana,MT,2019-06-30,389244.6863106066,Multifamily,3.73,967.92,1147.9484005151996
